side,clamp,cut_primary,ratio_bucket,gap_bucket,exit_gap_bucket,depth_bucket,rank_bucket,keys,eval_mass,rescued_keys,rescued_mass,drawres_keys,drawres_mass,dead_keys,dead_mass,resbefore_keys,resbefore_mass
OR,1,0,0,0,5,3,2,5926,1933354,377,541236,0,0,5547,1392044,2,74
OR,1,1,0,0,5,3,2,66,89469,3,24925,0,0,63,64544,0,0
OR,0,0,0,1,5,3,2,1,461,0,0,0,0,1,461,0,0
OR,1,0,0,1,5,3,2,14,3690,0,0,0,0,14,3690,0,0
OR,1,1,0,1,5,3,2,58,21265,0,0,0,0,58,21265,0,0
OR,0,0,3,1,5,3,2,16,19353,1,2619,0,0,15,16734,0,0
OR,1,0,3,1,5,3,2,17,5718,0,0,0,0,17,5718,0,0
OR,1,0,0,2,5,3,2,3,607,0,0,0,0,3,607,0,0
OR,1,1,0,2,5,3,2,9,3454,0,0,0,0,9,3454,0,0
OR,1,0,1,2,5,3,2,12,5590,0,0,0,0,12,5590,0,0
OR,1,1,1,2,5,3,2,12,7848,1,2525,0,0,11,5323,0,0
OR,0,0,2,2,5,3,2,1,6183,1,6183,0,0,0,0,0,0
OR,1,0,2,2,5,3,2,28,10533,1,552,0,0,27,9981,0,0
OR,1,1,2,2,5,3,2,25,14598,1,6192,0,0,24,8406,0,0
OR,1,0,0,3,5,3,2,4,1666,0,0,0,0,4,1666,0,0
OR,1,1,0,3,5,3,2,5,1316,0,0,0,0,5,1316,0,0
OR,1,0,2,3,5,3,2,6,2689,0,0,0,0,6,2689,0,0
OR,1,1,2,3,5,3,2,14,6660,0,0,0,0,14,6660,0,0
OR,0,0,3,3,5,3,2,7,1360,0,0,0,0,7,1360,0,0
OR,1,0,3,3,5,3,2,71,56292,2,5305,0,0,69,50987,0,0
OR,1,1,3,3,5,3,2,33,34424,3,18989,0,0,30,15435,0,0
OR,1,0,4,3,5,3,2,8,10036,2,8705,0,0,6,1331,0,0
AND,0,0,0,4,5,3,2,1,299,0,0,0,0,1,299,0,0
OR,1,0,0,4,5,3,2,2,1405,0,0,0,0,2,1405,0,0
AND,1,1,0,4,5,3,2,1,114,0,0,0,0,1,114,0,0
OR,1,1,0,4,5,3,2,4,2244,0,0,0,0,4,2244,0,0
OR,1,0,1,4,5,3,2,4,2763,0,0,0,0,4,2763,0,0
OR,1,1,1,4,5,3,2,1,193,0,0,0,0,1,193,0,0
OR,0,0,2,4,5,3,2,1,329,0,0,0,0,1,329,0,0
OR,1,0,2,4,5,3,2,9,4650,0,0,0,0,9,4650,0,0
OR,1,1,2,4,5,3,2,20,163086,0,0,0,0,20,163086,0,0
OR,0,0,3,4,5,3,2,1,380,0,0,0,0,1,380,0,0
OR,1,0,3,4,5,3,2,106,66665,6,3754,0,0,100,62911,0,0
OR,1,1,3,4,5,3,2,50,40811,3,10423,0,0,47,30388,0,0
OR,1,0,4,4,5,3,2,80,64259,11,21813,0,0,68,42084,1,362
OR,1,1,4,4,5,3,2,36,77822,5,11062,0,0,31,66760,0,0
AND,0,0,0,5,5,3,2,2,899,0,0,0,0,2,899,0,0
AND,1,0,0,5,5,3,2,6,1849,0,0,0,0,6,1849,0,0
AND,1,1,0,5,5,3,2,23,4883,0,0,0,0,23,4883,0,0
AND,1,1,1,5,5,3,2,1,10,0,0,0,0,1,10,0,0
AND,1,1,3,5,5,3,2,1,2,0,0,0,0,1,2,0,0
OR,1,1,3,5,5,3,2,5,2920,0,0,0,0,5,2920,0,0
OR,1,0,4,5,5,3,2,15,20078,4,11836,0,0,11,8242,0,0
OR,1,1,4,5,5,3,2,38,76301,4,7343,0,0,34,68958,0,0
AND,1,0,5,5,5,3,2,26,851,2,572,0,0,24,279,0,0
OR,1,0,5,5,5,3,2,3,4895,1,1910,0,0,2,2985,0,0
OR,1,1,0,1,0,4,2,83,36839,3,1336,0,0,80,35503,0,0
OR,1,1,0,2,0,4,2,1,232,0,0,0,0,1,232,0,0
OR,1,1,1,2,0,4,2,49,29079,1,640,0,0,48,28439,0,0
OR,1,1,0,3,0,4,2,2,3064,0,0,0,0,2,3064,0,0
OR,1,1,2,3,0,4,2,32,28749,1,695,0,0,31,28054,0,0
OR,1,1,2,4,0,4,2,34,10836,0,0,0,0,34,10836,0,0
OR,1,1,3,4,0,4,2,49,57530,4,10894,0,0,45,46636,0,0
AND,1,1,0,5,0,4,2,1,967,0,0,0,0,1,967,0,0
OR,1,1,4,5,0,4,2,5,8084,0,0,0,0,5,8084,0,0
OR,1,1,0,1,1,4,2,21,12282,1,5537,0,0,20,6745,0,0
OR,1,1,0,2,1,4,2,1,111,0,0,0,0,1,111,0,0
OR,1,1,1,2,1,4,2,41,12938,0,0,0,0,41,12938,0,0
OR,1,1,2,4,1,4,2,63,36494,1,9443,0,0,62,27051,0,0
OR,1,1,3,4,1,4,2,10,4696,0,0,0,0,10,4696,0,0
OR,1,1,4,5,1,4,2,1,578,0,0,0,0,1,578,0,0
OR,1,1,0,1,2,4,2,9,2189,0,0,0,0,9,2189,0,0
OR,1,1,0,2,2,4,2,1,279,0,0,0,0,1,279,0,0
OR,1,1,0,3,2,4,2,9,4055,1,1674,0,0,8,2381,0,0
OR,1,1,1,4,2,4,2,4,1505,0,0,0,0,4,1505,0,0
OR,1,1,2,4,2,4,2,1,320,0,0,0,0,1,320,0,0
AND,1,1,2,5,2,4,2,1,4,0,0,0,0,1,4,0,0
OR,1,1,0,2,3,4,2,10,7831,2,2401,0,0,8,5430,0,0
OR,1,1,0,3,3,4,2,4,5167,1,4302,0,0,3,865,0,0
OR,1,1,0,2,4,4,2,4,2167,0,0,0,0,4,2167,0,0
OR,1,1,0,3,4,4,2,5,9944,0,0,0,0,5,9944,0,0
OR,1,1,1,4,4,4,2,9,2941,0,0,0,0,9,2941,0,0
OR,1,1,3,5,4,4,2,1,1272,0,0,0,0,1,1272,0,0
AND,0,0,0,0,5,4,2,156721,5240842,111,469258,0,0,156610,4771584,0,0
OR,0,0,0,0,5,4,2,2316,2031004,191,591353,0,0,2121,1439248,4,403
AND,1,0,0,0,5,4,2,3050,53805,2,74,0,0,3048,53731,0,0
OR,1,0,0,0,5,4,2,4916,3204842,289,1001223,0,0,4622,2203422,5,197
OR,1,1,0,0,5,4,2,271,474620,6,4485,0,0,264,469577,1,558
OR,0,0,0,1,5,4,2,1,1049,0,0,0,0,1,1049,0,0
OR,1,0,0,1,5,4,2,3,23699,0,0,0,0,3,23699,0,0
OR,1,1,0,1,5,4,2,45,49555,2,3352,0,0,43,46203,0,0
OR,0,0,3,1,5,4,2,3,1221,2,1112,0,0,1,109,0,0
OR,1,0,3,1,5,4,2,7,3217,2,1278,0,0,5,1939,0,0
OR,1,1,0,2,5,4,2,1,750,0,0,0,0,1,750,0,0
OR,1,0,1,2,5,4,2,2,812,0,0,0,0,2,812,0,0
OR,1,1,1,2,5,4,2,13,6314,2,1915,0,0,11,4399,0,0
OR,1,0,2,2,5,4,2,24,19661,1,4202,0,0,23,15459,0,0
OR,1,1,2,2,5,4,2,233,85093,5,10438,0,0,228,74655,0,0
OR,1,1,0,3,5,4,2,3,2422,0,0,0,0,3,2422,0,0
OR,1,0,2,3,5,4,2,2,725,0,0,0,0,2,725,0,0
OR,1,1,2,3,5,4,2,24,19281,2,10803,0,0,22,8478,0,0
OR,1,0,3,3,5,4,2,24,26474,3,4209,0,0,21,22265,0,0
OR,1,1,3,3,5,4,2,168,126059,3,10523,0,0,165,115536,0,0
OR,1,0,4,3,5,4,2,24,13168,1,372,0,0,23,12796,0,0
AND,0,0,0,4,5,4,2,1,4,0,0,0,0,1,4,0,0
OR,1,1,1,4,5,4,2,1,639,0,0,0,0,1,639,0,0
OR,1,0,2,4,5,4,2,1,381,0,0,0,0,1,381,0,0
OR,1,1,2,4,5,4,2,14,6989,0,0,0,0,14,6989,0,0
OR,1,0,3,4,5,4,2,26,91417,7,83782,0,0,19,7635,0,0
OR,1,1,3,4,5,4,2,101,156585,5,24873,0,0,96,131712,0,0
OR,1,0,4,4,5,4,2,58,32513,3,2245,0,0,55,30268,0,0
OR,1,1,4,4,5,4,2,24,32483,4,16953,0,0,20,15530,0,0
AND,0,0,0,5,5,4,2,3,539,0,0,0,0,3,539,0,0
AND,1,1,0,5,5,4,2,8,408,1,2,0,0,7,406,0,0
AND,1,1,2,5,5,4,2,1,4,0,0,0,0,1,4,0,0
OR,1,1,3,5,5,4,2,5,3493,1,764,0,0,4,2729,0,0
OR,1,0,4,5,5,4,2,6,16639,0,0,0,0,6,16639,0,0
OR,1,1,4,5,5,4,2,23,23145,1,496,0,0,22,22649,0,0
AND,0,0,5,5,5,4,2,8,32,0,0,0,0,8,32,0,0
AND,1,0,5,5,5,4,2,21,573,0,0,0,0,21,573,0,0
OR,1,0,5,5,5,4,2,1,724,1,724,0,0,0,0,0,0
OR,1,1,0,1,0,5,2,25,5983,0,0,0,0,25,5983,0,0
OR,1,1,1,2,0,5,2,35,10172,0,0,0,0,35,10172,0,0
OR,1,1,2,3,0,5,2,17,8966,0,0,0,0,17,8966,0,0
OR,1,1,2,4,0,5,2,9,3253,0,0,0,0,9,3253,0,0
OR,1,1,3,4,0,5,2,52,23251,0,0,0,0,52,23251,0,0
OR,1,1,3,5,0,5,2,1,4797,0,0,0,0,1,4797,0,0
OR,1,1,0,1,1,5,2,17,5713,0,0,0,0,17,5713,0,0
OR,1,1,1,2,1,5,2,8,1939,0,0,0,0,8,1939,0,0
OR,1,1,0,3,1,5,2,1,219,0,0,0,0,1,219,0,0
OR,1,1,2,4,1,5,2,3,747,0,0,0,0,3,747,0,0
OR,1,1,3,4,1,5,2,1,263,0,0,0,0,1,263,0,0
OR,1,1,0,1,2,5,2,1,312,0,0,0,0,1,312,0,0
OR,1,1,0,3,2,5,2,3,700,0,0,0,0,3,700,0,0
OR,1,1,1,4,2,5,2,1,1224,0,0,0,0,1,1224,0,0
OR,1,1,0,2,3,5,2,5,1145,0,0,0,0,5,1145,0,0
OR,1,1,0,3,3,5,2,1,243,0,0,0,0,1,243,0,0
OR,1,1,0,2,4,5,2,1,211,0,0,0,0,1,211,0,0
OR,1,1,0,3,4,5,2,1,723,0,0,0,0,1,723,0,0
AND,0,0,0,0,5,5,2,46243,940638,11,42353,0,0,46232,898285,0,0
OR,0,0,0,0,5,5,2,461,165637,28,14478,0,0,433,151159,0,0
AND,1,0,0,0,5,5,2,629,5308,0,0,0,0,629,5308,0,0
OR,1,0,0,0,5,5,2,2176,871606,157,164040,0,0,2016,707445,3,121
OR,1,1,0,0,5,5,2,143,39433,0,0,0,0,143,39433,0,0
OR,1,0,0,1,5,5,2,1,2053,0,0,0,0,1,2053,0,0
OR,1,1,0,1,5,5,2,13,6014,0,0,0,0,13,6014,0,0
OR,1,0,3,1,5,5,2,1,578,1,578,0,0,0,0,0,0
OR,1,0,1,2,5,5,2,2,1174,1,351,0,0,1,823,0,0
OR,1,1,1,2,5,5,2,7,2082,0,0,0,0,7,2082,0,0
OR,1,0,2,2,5,5,2,15,4550,0,0,0,0,15,4550,0,0
OR,1,1,2,2,5,5,2,69,17893,0,0,0,0,69,17893,0,0
OR,1,0,2,3,5,5,2,1,1904,0,0,0,0,1,1904,0,0
OR,1,1,2,3,5,5,2,3,9649,0,0,0,0,3,9649,0,0
OR,1,0,3,3,5,5,2,9,4581,0,0,0,0,9,4581,0,0
OR,1,1,3,3,5,5,2,42,21845,1,1039,0,0,41,20806,0,0
OR,1,0,4,3,5,5,2,6,4583,1,2631,0,0,5,1952,0,0
OR,1,1,2,4,5,5,2,1,1618,0,0,0,0,1,1618,0,0
OR,1,0,3,4,5,5,2,11,3121,0,0,0,0,11,3121,0,0
OR,1,1,3,4,5,5,2,32,9853,0,0,0,0,32,9853,0,0
OR,1,0,4,4,5,5,2,7,14914,0,0,0,0,7,14914,0,0
OR,1,1,4,4,5,5,2,14,5268,1,707,0,0,13,4561,0,0
AND,0,0,0,5,5,5,2,1,356,0,0,0,0,1,356,0,0
OR,1,1,3,5,5,5,2,1,3228,0,0,0,0,1,3228,0,0
AND,0,0,5,5,5,5,2,3,294,0,0,0,0,3,294,0,0
AND,1,0,5,5,5,5,2,8,5906,1,2904,0,0,7,3002,0,0
OR,1,1,0,1,0,6,2,7,746,0,0,0,0,7,746,0,0
OR,1,1,1,2,0,6,2,2,338,0,0,0,0,2,338,0,0
AND,0,0,0,0,5,6,2,667,3862,0,0,0,0,667,3862,0,0
OR,0,0,0,0,5,6,2,4,1804,0,0,0,0,4,1804,0,0
AND,1,0,0,0,5,6,2,1,2,0,0,0,0,1,2,0,0
OR,1,0,0,0,5,6,2,307,310675,185,133996,0,0,122,176679,0,0
OR,1,1,0,0,5,6,2,49,5580,0,0,0,0,49,5580,0,0
OR,1,0,3,1,5,6,2,1,3227,0,0,0,0,1,3227,0,0
OR,1,1,2,2,5,6,2,5,671,0,0,0,0,5,671,0,0
OR,1,1,2,3,5,6,2,1,965,0,0,0,0,1,965,0,0
OR,1,1,3,3,5,6,2,1,525,0,0,0,0,1,525,0,0
AND,0,0,0,0,5,0,3,3,6106,0,0,0,0,3,6106,0,0
AND,1,0,6,6,5,0,3,1,1103,0,0,0,0,1,1103,0,0
AND,1,1,6,6,0,1,3,24,31023,7,7822,0,0,17,23201,0,0
AND,1,1,6,6,1,1,3,13,11397,6,3863,0,0,7,7534,0,0
AND,1,1,6,6,2,1,3,27,46561,13,10836,0,0,13,35688,1,37
AND,1,1,0,4,3,1,3,2,378,0,0,0,0,2,378,0,0
AND,1,1,6,6,3,1,3,16,38748,6,15095,0,0,10,23653,0,0
AND,1,1,0,5,4,1,3,4,900,0,0,0,0,4,900,0,0
AND,1,1,6,6,4,1,3,142,273241,39,26302,0,0,103,246939,0,0
AND,0,0,0,0,5,1,3,4919,430124,2,8,0,0,4917,430116,0,0
AND,1,0,0,0,5,1,3,96,2031,0,0,0,0,96,2031,0,0
AND,0,0,0,5,5,1,3,1,1146,0,0,0,0,1,1146,0,0
AND,1,1,0,5,5,1,3,8,3111,0,0,0,0,8,3111,0,0
AND,1,0,5,5,5,1,3,1,3,0,0,0,0,1,3,0,0
AND,1,0,6,6,5,1,3,199,499050,39,106902,3,178439,156,212493,1,1216
AND,1,1,6,6,5,1,3,3949,3417963,715,1461106,6,9474,3221,1946646,7,737
OR,1,1,6,6,5,1,3,1,22,1,22,0,0,0,0,0,0
AND,1,1,0,4,0,2,3,1,115,0,0,0,0,1,115,0,0
AND,1,1,6,6,0,2,3,48,25267,20,6275,0,0,27,18584,1,408
OR,1,1,6,6,0,2,3,1,14,0,0,0,0,1,14,0,0
AND,1,1,0,5,1,2,3,2,304,0,0,0,0,2,304,0,0
AND,1,1,6,6,1,2,3,45,15251,16,3993,0,0,29,11258,0,0
AND,1,1,6,6,2,2,3,42,59587,16,28875,0,0,26,30712,0,0
AND,1,1,0,4,3,2,3,1,5,0,0,0,0,1,5,0,0
AND,1,1,6,6,3,2,3,86,54197,43,5072,2,37099,41,12026,0,0
OR,1,1,6,6,3,2,3,1,15,0,0,0,0,1,15,0,0
AND,1,1,0,4,4,2,3,3,507,0,0,0,0,3,507,0,0
AND,1,1,0,5,4,2,3,6,1828,0,0,0,0,6,1828,0,0
AND,1,1,1,5,4,2,3,1,330,0,0,0,0,1,330,0,0
AND,1,1,6,6,4,2,3,292,228284,76,54584,1,18811,214,154849,1,40
OR,1,1,6,6,4,2,3,8,795,1,330,0,0,7,465,0,0
AND,0,0,0,0,5,2,3,17171,525662,17,21055,0,0,17154,504607,0,0
AND,1,0,0,0,5,2,3,423,6591,0,0,0,0,423,6591,0,0
AND,1,0,0,4,5,2,3,4,1029,0,0,0,0,4,1029,0,0
AND,1,1,0,4,5,2,3,5,1085,0,0,0,0,5,1085,0,0
AND,0,0,0,5,5,2,3,1,8,0,0,0,0,1,8,0,0
AND,1,0,0,5,5,2,3,1,376,0,0,0,0,1,376,0,0
AND,1,1,0,5,5,2,3,5,1562,0,0,0,0,5,1562,0,0
AND,1,0,5,5,5,2,3,5,1256,0,0,0,0,5,1256,0,0
AND,1,0,6,6,5,2,3,761,410078,35,153661,6,9062,719,247050,1,305
AND,1,1,6,6,5,2,3,6244,2730223,872,706591,27,259967,5324,1753015,21,10650
OR,1,1,6,6,5,2,3,3,1068,2,1046,0,0,1,22,0,0
AND,1,1,6,6,0,3,3,21,15761,6,5794,0,0,14,9932,1,35
AND,1,1,6,6,1,3,3,41,23441,9,9764,1,569,30,12353,1,755
AND,1,1,6,6,2,3,3,29,18182,7,5373,2,428,20,12381,0,0
AND,1,1,6,6,3,3,3,24,31125,6,9646,1,10433,17,11046,0,0
AND,1,1,6,6,4,3,3,110,99898,40,59966,3,486,65,39156,2,290
OR,1,1,6,6,4,3,3,6,78,0,0,0,0,6,78,0,0
AND,0,0,0,0,5,3,3,2658,156936,28,16428,0,0,2630,140508,0,0
AND,1,0,0,0,5,3,3,95,892,1,2,0,0,94,890,0,0
AND,1,0,5,5,5,3,3,5,11,1,2,0,0,4,9,0,0
AND,1,0,6,6,5,3,3,880,899344,57,190716,16,88825,801,616695,6,3108
AND,1,1,6,6,5,3,3,1300,1076540,295,345792,45,120729,944,581784,16,28235
OR,1,1,6,6,5,3,3,2,38,0,0,0,0,2,38,0,0
AND,1,1,6,6,0,4,3,98,48672,17,22039,3,4965,78,21668,0,0
AND,1,1,6,6,1,4,3,107,115522,6,5779,3,773,97,108768,1,202
AND,1,1,6,6,2,4,3,101,36413,11,9080,2,868,88,26465,0,0
AND,1,1,6,6,3,4,3,124,53016,15,26729,2,1279,107,25008,0,0
AND,1,1,0,4,4,4,3,1,119,0,0,0,0,1,119,0,0
AND,1,1,6,6,4,4,3,384,416342,48,60071,6,1381,327,353266,3,1624
AND,0,0,0,0,5,4,3,3992,287586,33,52363,0,0,3958,234808,1,415
AND,1,0,0,0,5,4,3,75,397,0,0,0,0,75,397,0,0
AND,1,1,0,5,5,4,3,1,2,0,0,0,0,1,2,0,0
AND,1,0,6,6,5,4,3,2903,1020109,47,147690,24,11304,2828,859659,4,1456
AND,1,1,6,6,5,4,3,2886,1589644,278,235603,124,263541,2461,1079584,23,10916
AND,1,1,6,6,0,5,3,36,43796,25,31847,0,0,11,11949,0,0
AND,1,1,6,6,1,5,3,45,33783,19,19465,0,0,26,14318,0,0
AND,1,1,6,6,2,5,3,33,17115,5,884,0,0,28,16231,0,0
AND,1,1,6,6,3,5,3,60,39461,30,26237,0,0,30,13224,0,0
AND,1,1,6,6,4,5,3,209,243016,76,97068,2,1250,131,144698,0,0
AND,0,0,0,0,5,5,3,1788,47611,2,550,0,0,1786,47061,0,0
AND,1,0,0,0,5,5,3,23,131,0,0,0,0,23,131,0,0
AND,1,0,6,6,5,5,3,813,176878,2,518,1,234,810,176126,0,0
AND,1,1,6,6,5,5,3,1417,653907,219,257275,8,815,1188,394513,2,1304
AND,1,1,6,6,0,6,3,40,35742,13,9014,0,0,27,26728,0,0
AND,1,1,6,6,1,6,3,53,103358,19,28160,0,0,34,75198,0,0
AND,1,1,6,6,2,6,3,37,35600,8,1519,0,0,29,34081,0,0
AND,1,1,6,6,3,6,3,32,28124,26,13612,0,0,6,14512,0,0
AND,1,1,6,6,4,6,3,233,259242,128,129818,0,0,105,129424,0,0
AND,0,0,0,0,5,6,3,12,49,0,0,0,0,12,49,0,0
AND,1,0,6,6,5,6,3,155,15049,0,0,0,0,155,15049,0,0
AND,1,1,6,6,5,6,3,589,684846,333,238944,0,0,256,445902,0,0
OR,1,1,6,6,5,6,3,1,47,0,0,0,0,1,47,0,0
OR,1,1,1,5,3,0,5,3,389775,0,0,0,0,3,389775,0,0
OR,1,1,0,4,4,0,5,1,218212,0,0,0,0,1,218212,0,0
AND,1,1,0,5,4,0,5,1,4265,0,0,0,0,1,4265,0,0
OR,1,1,0,5,4,0,5,1,705721,0,0,0,0,1,705721,0,0
AND,1,1,1,5,4,0,5,1,1105,0,0,0,0,1,1105,0,0
AND,0,0,0,0,5,0,5,560,4472545,31,574565,0,0,529,3897980,0,0
OR,0,0,0,0,5,0,5,567,106334684,104,39242240,0,0,463,67092444,0,0
AND,0,0,0,5,5,0,5,1,4292,0,0,0,0,1,4292,0,0
AND,1,1,0,5,5,0,5,1,9184,0,0,0,0,1,9184,0,0
AND,1,0,1,5,5,0,5,1,8,0,0,0,0,1,8,0,0
AND,1,1,3,5,5,0,5,1,1603,0,0,0,0,1,1603,0,0
AND,1,0,5,5,5,0,5,27,701721,0,0,0,0,27,701721,0,0
OR,1,1,0,1,0,1,5,11,6900,0,0,0,0,11,6900,0,0
OR,1,1,0,2,0,1,5,1,576,0,0,0,0,1,576,0,0
OR,1,1,1,2,0,1,5,11,6814,0,0,0,0,11,6814,0,0
OR,1,1,0,3,0,1,5,2,814,0,0,0,0,2,814,0,0
AND,1,1,0,4,0,1,5,1,498,0,0,0,0,1,498,0,0
OR,1,1,0,4,0,1,5,8,4554,0,0,0,0,8,4554,0,0
OR,1,1,1,4,0,1,5,9,4665,0,0,0,0,9,4665,0,0
OR,1,1,2,4,0,1,5,2,1456,0,0,0,0,2,1456,0,0
OR,1,1,3,4,0,1,5,5,2270,0,0,0,0,5,2270,0,0
AND,1,1,0,5,0,1,5,6,1860,0,0,0,0,6,1860,0,0
OR,1,1,0,5,0,1,5,1,554,0,0,0,0,1,554,0,0
OR,1,1,1,5,0,1,5,4,4323,0,0,0,0,4,4323,0,0
OR,1,1,2,5,0,1,5,6,3632,0,0,0,0,6,3632,0,0
OR,1,1,3,5,0,1,5,5,3850,0,0,0,0,5,3850,0,0
OR,1,1,4,5,0,1,5,10,7207,0,0,0,0,10,7207,0,0
OR,1,1,0,1,1,1,5,5,5810,0,0,0,0,5,5810,0,0
OR,1,1,0,2,1,1,5,4,1599,0,0,0,0,4,1599,0,0
OR,1,1,0,3,1,1,5,2,441,0,0,0,0,2,441,0,0
AND,1,1,0,4,1,1,5,1,133,0,0,0,0,1,133,0,0
OR,1,1,0,4,1,1,5,19,13374,0,0,0,0,19,13374,0,0
OR,1,1,1,4,1,1,5,4,5157,0,0,0,0,4,5157,0,0
AND,1,1,0,5,1,1,5,5,2393,0,0,0,0,5,2393,0,0
OR,1,1,0,5,1,1,5,2,1150,0,0,0,0,2,1150,0,0
OR,1,1,1,5,1,1,5,9,6618,0,0,0,0,9,6618,0,0
OR,1,1,2,5,1,1,5,2,1377,0,0,0,0,2,1377,0,0
OR,1,1,3,5,1,1,5,2,1358,0,0,0,0,2,1358,0,0
OR,1,1,4,5,1,1,5,4,4250,0,0,0,0,4,4250,0,0
OR,1,1,0,1,2,1,5,1,154,0,0,0,0,1,154,0,0
OR,1,1,0,2,2,1,5,15,11794,0,0,0,0,15,11794,0,0
OR,1,1,0,3,2,1,5,4,1768,0,0,0,0,4,1768,0,0
AND,1,1,0,4,2,1,5,1,504,0,0,0,0,1,504,0,0
OR,1,1,0,4,2,1,5,42,21968,0,0,0,0,42,21968,0,0
OR,1,1,1,4,2,1,5,5,23244,1,20460,0,0,4,2784,0,0
AND,1,1,0,5,2,1,5,4,46821,1,45978,0,0,3,843,0,0
OR,1,1,0,5,2,1,5,4,2779,0,0,0,0,4,2779,0,0
AND,1,1,1,5,2,1,5,1,415,0,0,0,0,1,415,0,0
OR,1,1,1,5,2,1,5,20,20228,0,0,0,0,20,20228,0,0
OR,1,1,2,5,2,1,5,3,1347,0,0,0,0,3,1347,0,0
OR,1,1,3,5,2,1,5,1,253,0,0,0,0,1,253,0,0
OR,1,1,0,2,3,1,5,5,5562,0,0,0,0,5,5562,0,0
OR,1,1,0,3,3,1,5,5,1508,0,0,0,0,5,1508,0,0
AND,1,1,0,4,3,1,5,1,10,0,0,0,0,1,10,0,0
OR,1,1,0,4,3,1,5,50,24742,0,0,0,0,50,24742,0,0
OR,1,1,1,4,3,1,5,3,2111,0,0,0,0,3,2111,0,0
AND,1,1,0,5,3,1,5,4,1319,0,0,0,0,4,1319,0,0
OR,1,1,0,5,3,1,5,2,1261,0,0,0,0,2,1261,0,0
OR,1,1,1,5,3,1,5,22,21054,0,0,0,0,22,21054,0,0
OR,1,1,2,5,3,1,5,6,3879,0,0,0,0,6,3879,0,0
OR,1,1,3,5,3,1,5,1,392,0,0,0,0,1,392,0,0
OR,1,1,0,2,4,1,5,4,15499,0,0,0,0,4,15499,0,0
OR,1,1,0,3,4,1,5,6,2080,0,0,0,0,6,2080,0,0
AND,1,1,0,4,4,1,5,10,2126,0,0,0,0,10,2126,0,0
OR,1,1,0,4,4,1,5,188,133946,0,0,0,0,188,133946,0,0
OR,1,1,1,4,4,1,5,4,2051,0,0,0,0,4,2051,0,0
AND,1,1,0,5,4,1,5,28,9956,1,1770,0,0,27,8186,0,0
OR,1,1,0,5,4,1,5,12,13752,0,0,0,0,12,13752,0,0
AND,1,1,1,5,4,1,5,13,6471,0,0,0,0,13,6471,0,0
OR,1,1,1,5,4,1,5,24,20853,0,0,0,0,24,20853,0,0
AND,1,1,2,5,4,1,5,4,3189,0,0,0,0,4,3189,0,0
OR,1,1,2,5,4,1,5,8,9485,0,0,0,0,8,9485,0,0
AND,1,1,3,5,4,1,5,1,868,0,0,0,0,1,868,0,0
OR,1,1,3,5,4,1,5,1,539,0,0,0,0,1,539,0,0
AND,0,0,0,0,5,1,5,115230,14234820,1256,2060550,4,115350,113968,12058916,2,4
OR,0,0,0,0,5,1,5,310570,284504486,4402,37234931,0,0,306135,247268126,33,1429
AND,1,0,0,0,5,1,5,1708,162624,21,38781,0,0,1687,123843,0,0
OR,1,0,0,0,5,1,5,23545,9856747,503,1258953,0,0,23039,8597670,3,124
OR,1,1,0,0,5,1,5,13,15066,5,10974,0,0,8,4092,0,0
OR,0,0,0,1,5,1,5,152,115377,0,0,0,0,152,115377,0,0
OR,1,0,0,1,5,1,5,11,7806,0,0,0,0,11,7806,0,0
OR,1,1,0,1,5,1,5,9,7001,0,0,0,0,9,7001,0,0
OR,0,0,3,1,5,1,5,8,4396,0,0,0,0,8,4396,0,0
OR,0,0,0,2,5,1,5,2,20389,1,19648,0,0,1,741,0,0
OR,1,0,0,2,5,1,5,9,4976,0,0,0,0,9,4976,0,0
OR,0,0,1,2,5,1,5,311,424608,0,0,0,0,311,424608,0,0
OR,1,0,1,2,5,1,5,41,35113,0,0,0,0,41,35113,0,0
OR,1,1,1,2,5,1,5,18,12111,0,0,0,0,18,12111,0,0
OR,0,0,2,2,5,1,5,7,7284,0,0,0,0,7,7284,0,0
OR,1,0,2,2,5,1,5,6,3574,0,0,0,0,6,3574,0,0
OR,1,1,2,2,5,1,5,2,1191,0,0,0,0,2,1191,0,0
AND,0,0,0,3,5,1,5,1,7,0,0,0,0,1,7,0,0
OR,0,0,0,3,5,1,5,2,799,0,0,0,0,2,799,0,0
OR,1,0,0,3,5,1,5,1,461,0,0,0,0,1,461,0,0
OR,1,1,0,3,5,1,5,2,1476,0,0,0,0,2,1476,0,0
OR,0,0,2,3,5,1,5,19,19385,0,0,0,0,19,19385,0,0
OR,1,0,2,3,5,1,5,5,3084,0,0,0,0,5,3084,0,0
OR,0,0,3,3,5,1,5,32,50793,1,1144,0,0,31,49649,0,0
OR,1,0,3,3,5,1,5,3,3244,0,0,0,0,3,3244,0,0
OR,0,0,4,3,5,1,5,13,17628,0,0,0,0,13,17628,0,0
OR,1,0,4,3,5,1,5,10,8862,0,0,0,0,10,8862,0,0
AND,0,0,0,4,5,1,5,2,532,0,0,0,0,2,532,0,0
OR,0,0,0,4,5,1,5,5,3559,0,0,0,0,5,3559,0,0
AND,1,0,0,4,5,1,5,14,5543,0,0,0,0,14,5543,0,0
OR,1,0,0,4,5,1,5,13,11592,0,0,0,0,13,11592,0,0
AND,1,1,0,4,5,1,5,20,4738,0,0,0,0,20,4738,0,0
