side,clamp,cut_primary,ratio_bucket,gap_bucket,exit_gap_bucket,depth_bucket,rank_bucket,keys,eval_mass,rescued_keys,rescued_mass,drawres_keys,drawres_mass,dead_keys,dead_mass,resbefore_keys,resbefore_mass
AND,1,1,0,4,5,4,0,2,4,0,0,0,0,2,4,0,0
OR,1,1,3,4,5,4,0,1,722,0,0,0,0,1,722,0,0
AND,0,0,0,5,5,4,0,1,468,0,0,0,0,1,468,0,0
AND,1,1,0,5,5,4,0,1,143,0,0,0,0,1,143,0,0
OR,1,1,4,5,5,4,0,3,2399,1,1181,0,0,2,1218,0,0
AND,0,0,5,5,5,4,0,4,539,0,0,0,0,4,539,0,0
AND,1,0,5,5,5,4,0,9,310,0,0,0,0,9,310,0,0
OR,1,0,5,5,5,4,0,1,599,1,599,0,0,0,0,0,0
OR,1,1,0,0,0,5,0,11,9881,0,0,0,0,11,9881,0,0
OR,1,1,1,1,0,5,0,15,3723,0,0,0,0,15,3723,0,0
OR,1,1,2,2,0,5,0,2,1031,0,0,0,0,2,1031,0,0
OR,1,1,0,0,1,5,0,2,254,0,0,0,0,2,254,0,0
OR,1,1,1,1,1,5,0,4,541,0,0,0,0,4,541,0,0
OR,1,1,2,2,1,5,0,2,1414,0,0,0,0,2,1414,0,0
OR,1,1,0,1,2,5,0,1,267,0,0,0,0,1,267,0,0
OR,1,1,2,3,2,5,0,1,359,0,0,0,0,1,359,0,0
OR,1,1,0,0,3,5,0,2,418,0,0,0,0,2,418,0,0
OR,1,1,0,0,4,5,0,2,703,0,0,0,0,2,703,0,0
OR,1,1,2,4,4,5,0,1,458,0,0,0,0,1,458,0,0
AND,0,0,0,0,5,5,0,11229,562152,27,35356,0,0,11202,526796,0,0
OR,0,0,0,0,5,5,0,36,102952,7,63143,0,0,29,39809,0,0
AND,1,0,0,0,5,5,0,165,8065,0,0,0,0,165,8065,0,0
OR,1,0,0,0,5,5,0,355,986647,121,761787,0,0,234,224860,0,0
OR,1,1,0,0,5,5,0,18,23533,3,12254,0,0,15,11279,0,0
OR,1,1,1,1,5,5,0,7,2024,0,0,0,0,7,2024,0,0
OR,1,1,2,1,5,5,0,31,16354,2,911,0,0,29,15443,0,0
OR,1,1,3,2,5,5,0,3,669,0,0,0,0,3,669,0,0
OR,0,0,4,2,5,5,0,1,10877,1,10877,0,0,0,0,0,0
OR,1,0,4,3,5,5,0,4,27100,4,27100,0,0,0,0,0,0
AND,1,0,5,5,5,5,0,1,2,0,0,0,0,1,2,0,0
OR,1,1,0,0,0,6,0,5,474,0,0,0,0,5,474,0,0
OR,1,1,1,1,0,6,0,7,1016,0,0,0,0,7,1016,0,0
OR,1,1,2,2,0,6,0,1,187,0,0,0,0,1,187,0,0
OR,1,1,3,3,0,6,0,3,822,0,0,0,0,3,822,0,0
OR,1,1,0,0,1,6,0,1,89,0,0,0,0,1,89,0,0
OR,1,1,1,1,1,6,0,2,314,0,0,0,0,2,314,0,0
OR,1,1,0,1,3,6,0,1,346,0,0,0,0,1,346,0,0
AND,0,0,0,0,5,6,0,4728,45961,23,5997,0,0,4705,39964,0,0
OR,0,0,0,0,5,6,0,21,11694,11,10019,0,0,10,1675,0,0
AND,1,0,0,0,5,6,0,11,26,0,0,0,0,11,26,0,0
OR,1,0,0,0,5,6,0,349,1987769,239,1908653,0,0,110,79116,0,0
OR,1,1,0,0,5,6,0,40,6474,0,0,0,0,40,6474,0,0
OR,1,1,1,1,5,6,0,7,1114,1,230,0,0,6,884,0,0
OR,1,1,2,1,5,6,0,13,11083,1,8714,0,0,12,2369,0,0
OR,1,0,4,2,5,6,0,1,186,1,186,0,0,0,0,0,0
OR,1,0,4,3,5,6,0,1,4589,1,4589,0,0,0,0,0,0
AND,0,0,0,0,5,0,1,148,2415143,0,0,0,0,148,2415143,0,0
OR,0,0,0,0,5,0,1,1,24948,0,0,0,0,1,24948,0,0
OR,1,1,0,0,0,1,1,1,627,0,0,0,0,1,627,0,0
OR,1,1,1,1,0,1,1,2,422,0,0,0,0,2,422,0,0
AND,1,1,0,2,1,1,1,1,2202,0,0,0,0,1,2202,0,0
OR,1,1,0,2,1,1,1,1,555,0,0,0,0,1,555,0,0
OR,1,1,1,4,1,1,1,2,1474,0,0,0,0,2,1474,0,0
OR,1,1,3,4,1,1,1,1,506,0,0,0,0,1,506,0,0
AND,1,1,1,5,1,1,1,1,565,0,0,0,0,1,565,0,0
OR,1,1,0,1,2,1,1,1,241,0,0,0,0,1,241,0,0
OR,1,1,0,0,3,1,1,1,418,0,0,0,0,1,418,0,0
OR,1,1,0,1,3,1,1,3,1566,0,0,0,0,3,1566,0,0
OR,1,1,1,4,3,1,1,2,1001,0,0,0,0,2,1001,0,0
OR,1,1,2,4,3,1,1,1,483,0,0,0,0,1,483,0,0
OR,1,1,0,1,4,1,1,4,2518,0,0,0,0,4,2518,0,0
OR,1,1,0,2,4,1,1,7,2207,0,0,0,0,7,2207,0,0
OR,1,1,0,3,4,1,1,2,1193,0,0,0,0,2,1193,0,0
AND,1,1,0,4,4,1,1,1,1033,0,0,0,0,1,1033,0,0
OR,1,1,0,4,4,1,1,1,840,0,0,0,0,1,840,0,0
OR,1,1,1,4,4,1,1,5,5008,0,0,0,0,5,5008,0,0
OR,1,1,2,4,4,1,1,2,1351,0,0,0,0,2,1351,0,0
OR,1,1,2,5,4,1,1,1,907,0,0,0,0,1,907,0,0
AND,0,0,0,0,5,1,1,129656,17944140,38,514326,0,0,129618,17429814,0,0
OR,0,0,0,0,5,1,1,2254,799639,10,4006,0,0,2244,795633,0,0
AND,1,0,0,0,5,1,1,3728,254738,2,28,0,0,3726,254710,0,0
OR,1,0,0,0,5,1,1,260,221892,1,84,0,0,259,221808,0,0
AND,0,0,0,1,5,1,1,1,10,0,0,0,0,1,10,0,0
AND,1,1,0,1,5,1,1,6,780,0,0,0,0,6,780,0,0
OR,1,1,0,1,5,1,1,5,2256,0,0,0,0,5,2256,0,0
AND,1,1,0,2,5,1,1,21,4989,0,0,0,0,21,4989,0,0
OR,1,1,0,2,5,1,1,10,6779,0,0,0,0,10,6779,0,0
AND,0,0,0,3,5,1,1,1,661,0,0,0,0,1,661,0,0
AND,1,1,0,3,5,1,1,21,8575,0,0,0,0,21,8575,0,0
OR,1,1,0,3,5,1,1,5,3603,0,0,0,0,5,3603,0,0
OR,1,1,3,3,5,1,1,1,35153,0,0,0,0,1,35153,0,0
AND,1,0,0,4,5,1,1,2,1877,0,0,0,0,2,1877,0,0
AND,1,1,0,4,5,1,1,12,3517,0,0,0,0,12,3517,0,0
OR,1,0,4,4,5,1,1,9,7004,0,0,0,0,9,7004,0,0
OR,1,1,4,4,5,1,1,1,262,0,0,0,0,1,262,0,0
AND,1,1,1,5,5,1,1,2,445,0,0,0,0,2,445,0,0
AND,1,1,2,5,5,1,1,3,1270,0,0,0,0,3,1270,0,0
OR,1,0,4,5,5,1,1,3,2118,0,0,0,0,3,2118,0,0
OR,1,1,4,5,5,1,1,1,588,0,0,0,0,1,588,0,0
AND,0,0,5,5,5,1,1,2,16,0,0,0,0,2,16,0,0
AND,1,0,5,5,5,1,1,7,586,0,0,0,0,7,586,0,0
OR,1,0,5,5,5,1,1,6,5148,0,0,0,0,6,5148,0,0
OR,1,1,0,0,0,2,1,3,745,0,0,0,0,3,745,0,0
OR,1,1,3,3,0,2,1,1,20,0,0,0,0,1,20,0,0
OR,1,1,4,5,0,2,1,1,771,0,0,0,0,1,771,0,0
OR,1,1,0,0,1,2,1,3,733,0,0,0,0,3,733,0,0
OR,1,1,0,1,1,2,1,2,459,0,0,0,0,2,459,0,0
OR,1,1,0,2,1,2,1,1,295,0,0,0,0,1,295,0,0
OR,1,1,1,2,1,2,1,1,311,0,0,0,0,1,311,0,0
OR,1,1,1,3,1,2,1,1,617,0,0,0,0,1,617,0,0
OR,1,1,3,5,1,2,1,1,445,0,0,0,0,1,445,0,0
OR,1,1,4,5,1,2,1,1,441,0,0,0,0,1,441,0,0
OR,1,1,0,0,2,2,1,1,542,0,0,0,0,1,542,0,0
OR,1,1,0,0,3,2,1,6,1209,0,0,0,0,6,1209,0,0
OR,1,1,0,2,3,2,1,1,384,0,0,0,0,1,384,0,0
OR,1,1,1,3,3,2,1,1,548,0,0,0,0,1,548,0,0
OR,1,1,0,0,4,2,1,1,302,0,0,0,0,1,302,0,0
AND,1,1,0,2,4,2,1,1,268,0,0,0,0,1,268,0,0
OR,1,1,0,2,4,2,1,1,112,0,0,0,0,1,112,0,0
AND,1,1,0,4,4,2,1,1,6,0,0,0,0,1,6,0,0
OR,1,1,1,4,4,2,1,1,640,0,0,0,0,1,640,0,0
AND,0,0,0,0,5,2,1,109692,3816465,27,526296,0,0,109665,3290169,0,0
OR,0,0,0,0,5,2,1,575,88470,14,512,0,0,561,87958,0,0
AND,1,0,0,0,5,2,1,6127,114106,0,0,0,0,6127,114106,0,0
OR,1,0,0,0,5,2,1,177,21335,4,137,0,0,173,21198,0,0
AND,1,1,0,1,5,2,1,6,670,0,0,0,0,6,670,0,0
OR,1,1,0,1,5,2,1,3,1231,0,0,0,0,3,1231,0,0
OR,1,1,2,1,5,2,1,1,257,0,0,0,0,1,257,0,0
OR,0,0,3,1,5,2,1,1,859,0,0,0,0,1,859,0,0
AND,1,1,0,2,5,2,1,16,1918,0,0,0,0,16,1918,0,0
OR,1,1,0,2,5,2,1,3,1460,0,0,0,0,3,1460,0,0
OR,1,0,2,2,5,2,1,1,430,0,0,0,0,1,430,0,0
OR,1,1,3,2,5,2,1,1,280,0,0,0,0,1,280,0,0
AND,1,1,0,3,5,2,1,5,525,0,0,0,0,5,525,0,0
OR,1,1,2,3,5,2,1,1,349,0,0,0,0,1,349,0,0
OR,1,1,3,3,5,2,1,3,886,0,0,0,0,3,886,0,0
OR,0,0,4,3,5,2,1,1,205,0,0,0,0,1,205,0,0
AND,1,1,0,4,5,2,1,3,780,0,0,0,0,3,780,0,0
OR,1,1,1,4,5,2,1,1,792,0,0,0,0,1,792,0,0
OR,1,1,3,4,5,2,1,1,460,0,0,0,0,1,460,0,0
OR,1,0,4,4,5,2,1,3,1868,0,0,0,0,3,1868,0,0
OR,1,1,4,4,5,2,1,4,2574,0,0,0,0,4,2574,0,0
AND,1,1,0,5,5,2,1,1,478,0,0,0,0,1,478,0,0
AND,1,1,1,5,5,2,1,3,1085,0,0,0,0,3,1085,0,0
OR,1,0,4,5,5,2,1,3,4980,0,0,0,0,3,4980,0,0
OR,1,1,4,5,5,2,1,2,1017,0,0,0,0,2,1017,0,0
AND,1,0,5,5,5,2,1,10,151,0,0,0,0,10,151,0,0
OR,1,0,5,5,5,2,1,1,808,0,0,0,0,1,808,0,0
OR,1,1,0,0,0,3,1,3,651,0,0,0,0,3,651,0,0
OR,1,1,1,1,0,3,1,1,305,0,0,0,0,1,305,0,0
OR,1,1,0,0,1,3,1,1,414,0,0,0,0,1,414,0,0
OR,1,1,1,1,1,3,1,1,375,0,0,0,0,1,375,0,0
OR,1,1,2,2,1,3,1,1,195,0,0,0,0,1,195,0,0
OR,1,1,0,0,2,3,1,2,416,0,0,0,0,2,416,0,0
OR,1,1,0,1,2,3,1,1,1338,0,0,0,0,1,1338,0,0
OR,1,1,0,0,3,3,1,6,1239,0,0,0,0,6,1239,0,0
OR,1,1,1,3,3,3,1,1,508,0,0,0,0,1,508,0,0
OR,1,1,0,0,4,3,1,2,553,0,0,0,0,2,553,0,0
OR,1,1,1,4,4,3,1,1,1179,0,0,0,0,1,1179,0,0
AND,0,0,0,0,5,3,1,9196,378267,14,223973,0,0,9182,154294,0,0
OR,0,0,0,0,5,3,1,39,127750,7,119601,0,0,32,8149,0,0
AND,1,0,0,0,5,3,1,448,5089,1,4,0,0,447,5085,0,0
OR,1,0,0,0,5,3,1,23,11412,2,9056,0,0,21,2356,0,0
OR,1,1,1,1,5,3,1,1,210,0,0,0,0,1,210,0,0
AND,1,1,0,3,5,3,1,2,24,0,0,0,0,2,24,0,0
OR,1,1,2,3,5,3,1,1,346,0,0,0,0,1,346,0,0
OR,1,0,3,3,5,3,1,1,252,0,0,0,0,1,252,0,0
OR,1,1,3,3,5,3,1,1,148,0,0,0,0,1,148,0,0
OR,1,1,3,4,5,3,1,1,388,0,0,0,0,1,388,0,0
OR,1,0,4,4,5,3,1,1,357,0,0,0,0,1,357,0,0
OR,1,1,4,4,5,3,1,2,620,0,0,0,0,2,620,0,0
AND,1,1,2,5,5,3,1,1,390,0,0,0,0,1,390,0,0
AND,1,0,5,5,5,3,1,8,36,0,0,0,0,8,36,0,0
OR,1,1,0,0,1,4,1,1,220,0,0,0,0,1,220,0,0
OR,1,1,0,0,3,4,1,2,428,0,0,0,0,2,428,0,0
AND,0,0,0,0,5,4,1,2370,21533,4,4957,0,0,2366,16576,0,0
OR,0,0,0,0,5,4,1,16,26231,2,23346,0,0,14,2885,0,0
AND,1,0,0,0,5,4,1,84,488,0,0,0,0,84,488,0,0
OR,1,0,0,0,5,4,1,35,19882,3,16049,0,0,32,3833,0,0
OR,1,1,0,0,5,4,1,1,197,0,0,0,0,1,197,0,0
OR,1,1,1,1,5,4,1,1,844,0,0,0,0,1,844,0,0
OR,1,1,2,1,5,4,1,1,120,0,0,0,0,1,120,0,0
OR,1,1,2,2,5,4,1,1,107,0,0,0,0,1,107,0,0
OR,1,0,3,2,5,4,1,1,379,0,0,0,0,1,379,0,0
OR,1,1,4,4,5,4,1,1,406,0,0,0,0,1,406,0,0
AND,1,0,5,5,5,4,1,1,2,0,0,0,0,1,2,0,0
OR,1,1,0,0,0,5,1,1,245,0,0,0,0,1,245,0,0
OR,1,1,0,0,2,5,1,1,184,0,0,0,0,1,184,0,0
OR,1,1,0,0,3,5,1,16,3150,0,0,0,0,16,3150,0,0
AND,0,0,0,0,5,5,1,186,1665,0,0,0,0,186,1665,0,0
OR,1,0,0,0,5,5,1,46,39461,9,36071,0,0,37,3390,0,0
OR,1,1,0,0,5,5,1,1,230,0,0,0,0,1,230,0,0
OR,1,1,2,1,5,5,1,5,642,0,0,0,0,5,642,0,0
OR,1,0,4,2,5,5,1,1,194,1,194,0,0,0,0,0,0
OR,1,1,0,0,0,6,1,2,433,0,0,0,0,2,433,0,0
OR,1,1,0,0,3,6,1,4,596,0,0,0,0,4,596,0,0
AND,0,0,0,0,5,6,1,43,248,6,128,0,0,37,120,0,0
OR,1,0,0,0,5,6,1,22,9587,9,8330,0,0,13,1257,0,0
OR,1,1,0,0,5,6,1,2,618,0,0,0,0,2,618,0,0
AND,1,1,0,3,4,0,2,1,927,0,0,0,0,1,927,0,0
OR,1,1,1,4,4,0,2,6,1084544,0,0,0,0,6,1084544,0,0
AND,0,0,0,0,5,0,2,12896,169417309,33,5571929,0,0,12863,163845380,0,0
OR,0,0,0,0,5,0,2,81,16104521,10,4479270,0,0,71,11625251,0,0
AND,1,0,0,0,5,0,2,126,1782075,0,0,0,0,126,1782075,0,0
OR,1,1,0,3,5,0,2,8,1022492,0,0,0,0,8,1022492,0,0
AND,0,0,0,4,5,0,2,1,3084,0,0,0,0,1,3084,0,0
OR,1,1,0,4,5,0,2,1,175863,0,0,0,0,1,175863,0,0
AND,1,1,2,5,5,0,2,2,2068,0,0,0,0,2,2068,0,0
AND,1,1,3,5,5,0,2,2,2570,0,0,0,0,2,2570,0,0
OR,1,0,4,5,5,0,2,1,3492,1,3492,0,0,0,0,0,0
AND,1,0,5,5,5,0,2,10,91873,0,0,0,0,10,91873,0,0
AND,0,0,0,0,6,0,2,38,140058572,1,2976004,0,0,37,137082568,0,0
OR,1,1,0,0,0,1,2,5,9434,0,0,0,0,5,9434,0,0
AND,1,1,0,1,0,1,2,1,300,0,0,0,0,1,300,0,0
OR,1,1,0,1,0,1,2,2,7216,0,0,0,0,2,7216,0,0
OR,1,1,1,1,0,1,2,7,4926,0,0,0,0,7,4926,0,0
AND,1,1,0,2,0,1,2,1,128,0,0,0,0,1,128,0,0
OR,1,1,0,2,0,1,2,1,2363,0,0,0,0,1,2363,0,0
OR,1,1,2,2,0,1,2,7,2726,0,0,0,0,7,2726,0,0
AND,1,1,0,3,0,1,2,1,1215,0,0,0,0,1,1215,0,0
OR,1,1,0,3,0,1,2,1,459,0,0,0,0,1,459,0,0
OR,1,1,2,3,0,1,2,1,233,0,0,0,0,1,233,0,0
OR,1,1,3,3,0,1,2,4,1881,0,0,0,0,4,1881,0,0
AND,1,1,0,4,0,1,2,3,1092,0,0,0,0,3,1092,0,0
OR,1,1,0,4,0,1,2,1,954,0,0,0,0,1,954,0,0
OR,1,1,1,4,0,1,2,3,2280,0,0,0,0,3,2280,0,0
OR,1,1,2,4,0,1,2,4,3444,0,0,0,0,4,3444,0,0
OR,1,1,3,4,0,1,2,15,13342,0,0,0,0,15,13342,0,0
OR,1,1,4,4,0,1,2,9,21860,1,15411,0,0,8,6449,0,0
OR,1,1,3,5,0,1,2,5,4136,0,0,0,0,5,4136,0,0
OR,1,1,4,5,0,1,2,39,34378,0,0,0,0,39,34378,0,0
OR,1,1,0,0,1,1,2,5,4389,0,0,0,0,5,4389,0,0
OR,1,1,0,1,1,1,2,1,358,0,0,0,0,1,358,0,0
OR,1,1,0,2,1,1,2,2,870,0,0,0,0,2,870,0,0
OR,1,1,1,2,1,1,2,1,531,0,0,0,0,1,531,0,0
OR,1,1,1,3,1,1,2,2,1558,0,0,0,0,2,1558,0,0
AND,1,1,0,4,1,1,2,1,272,0,0,0,0,1,272,0,0
OR,1,1,1,4,1,1,2,2,944,0,0,0,0,2,944,0,0
OR,1,1,2,4,1,1,2,9,6204,0,0,0,0,9,6204,0,0
OR,1,1,3,4,1,1,2,2,973,0,0,0,0,2,973,0,0
AND,1,1,2,5,1,1,2,1,2,0,0,0,0,1,2,0,0
OR,1,1,3,5,1,1,2,4,2907,0,0,0,0,4,2907,0,0
OR,1,1,4,5,1,1,2,10,7394,1,555,0,0,9,6839,0,0
OR,1,1,0,0,2,1,2,9,2815,0,0,0,0,9,2815,0,0
AND,1,1,0,1,2,1,2,1,128,0,0,0,0,1,128,0,0
OR,1,1,0,1,2,1,2,6,3130,0,0,0,0,6,3130,0,0
OR,1,1,0,2,2,1,2,2,638,0,0,0,0,2,638,0,0
AND,1,1,0,3,2,1,2,1,823,0,0,0,0,1,823,0,0
OR,1,1,0,3,2,1,2,7,5686,0,0,0,0,7,5686,0,0
OR,1,1,1,3,2,1,2,5,4587,0,0,0,0,5,4587,0,0
AND,1,1,0,4,2,1,2,1,2,0,0,0,0,1,2,0,0
OR,1,1,0,4,2,1,2,1,616,0,0,0,0,1,616,0,0
OR,1,1,1,4,2,1,2,9,6922,0,0,0,0,9,6922,0,0
OR,1,1,2,4,2,1,2,17,11871,0,0,0,0,17,11871,0,0
OR,1,1,3,4,2,1,2,2,835,0,0,0,0,2,835,0,0
AND,1,1,2,5,2,1,2,1,2,0,0,0,0,1,2,0,0
OR,1,1,2,5,2,1,2,1,1223,0,0,0,0,1,1223,0,0
OR,1,1,3,5,2,1,2,4,1802,0,0,0,0,4,1802,0,0
OR,1,1,4,5,2,1,2,2,1143,0,0,0,0,2,1143,0,0
OR,1,1,0,0,3,1,2,26,13334,0,0,0,0,26,13334,0,0
OR,1,1,0,1,3,1,2,26,11211,0,0,0,0,26,11211,0,0
OR,1,1,0,2,3,1,2,3,1664,0,0,0,0,3,1664,0,0
AND,1,1,0,3,3,1,2,1,1116,0,0,0,0,1,1116,0,0
OR,1,1,0,3,3,1,2,3,2589,0,0,0,0,3,2589,0,0
OR,1,1,1,3,3,1,2,3,1605,0,0,0,0,3,1605,0,0
AND,1,1,0,4,3,1,2,3,869,0,0,0,0,3,869,0,0
OR,1,1,1,4,3,1,2,41,30800,0,0,0,0,41,30800,0,0
OR,1,1,2,4,3,1,2,27,18624,0,0,0,0,27,18624,0,0
OR,1,1,2,5,3,1,2,2,2140,0,0,0,0,2,2140,0,0
OR,1,1,3,5,3,1,2,7,3048,0,0,0,0,7,3048,0,0
OR,1,1,0,0,4,1,2,64,21112,0,0,0,0,64,21112,0,0
AND,1,1,0,1,4,1,2,1,142,0,0,0,0,1,142,0,0
OR,1,1,0,1,4,1,2,195,121630,0,0,0,0,195,121630,0,0
AND,1,1,0,2,4,1,2,1,155,0,0,0,0,1,155,0,0
OR,1,1,0,2,4,1,2,133,80959,0,0,0,0,133,80959,0,0
AND,1,1,0,3,4,1,2,2,1013,0,0,0,0,2,1013,0,0
OR,1,1,0,3,4,1,2,47,36689,0,0,0,0,47,36689,0,0
OR,1,1,1,3,4,1,2,4,6014,0,0,0,0,4,6014,0,0
AND,1,1,0,4,4,1,2,6,2768,0,0,0,0,6,2768,0,0
OR,1,1,0,4,4,1,2,12,12959,0,0,0,0,12,12959,0,0
AND,1,1,1,4,4,1,2,1,40,0,0,0,0,1,40,0,0
OR,1,1,1,4,4,1,2,128,142648,0,0,0,0,128,142648,0,0
OR,1,1,2,4,4,1,2,27,23487,0,0,0,0,27,23487,0,0
OR,1,1,1,5,4,1,2,1,888,0,0,0,0,1,888,0,0
AND,1,1,2,5,4,1,2,2,141,0,0,0,0,2,141,0,0
OR,1,1,2,5,4,1,2,23,15660,1,652,0,0,22,15008,0,0
AND,1,1,3,5,4,1,2,1,519,0,0,0,0,1,519,0,0
OR,1,1,3,5,4,1,2,2,728,0,0,0,0,2,728,0,0
AND,0,0,0,0,5,1,2,2627715,255228651,592,16459612,0,0,2627123,238769039,0,0
OR,0,0,0,0,5,1,2,124814,83128244,1543,12597337,0,0,123258,70530365,13,542
AND,1,0,0,0,5,1,2,83476,4147021,11,7974,0,0,83465,4139047,0,0
OR,1,0,0,0,5,1,2,21553,10254574,244,570583,0,0,21309,9683991,0,0
OR,1,1,0,0,5,1,2,19,36721,0,0,0,0,19,36721,0,0
AND,1,0,0,1,5,1,2,1,19,0,0,0,0,1,19,0,0
OR,1,0,0,1,5,1,2,4,3168,0,0,0,0,4,3168,0,0
AND,1,1,0,1,5,1,2,9,1158,0,0,0,0,9,1158,0,0
OR,1,1,0,1,5,1,2,243,160400,0,0,0,0,243,160400,0,0
OR,0,0,1,1,5,1,2,2,1759,0,0,0,0,2,1759,0,0
OR,1,0,1,1,5,1,2,35,32255,0,0,0,0,35,32255,0,0
OR,1,1,1,1,5,1,2,13,8273,0,0,0,0,13,8273,0,0
OR,0,0,2,1,5,1,2,1,761,0,0,0,0,1,761,0,0
OR,1,0,2,1,5,1,2,18,13250,1,1033,0,0,17,12217,0,0
OR,1,1,2,1,5,1,2,2,1447,1,1129,0,0,1,318,0,0
OR,0,0,3,1,5,1,2,4,2290,0,0,0,0,4,2290,0,0
OR,1,0,3,1,5,1,2,3,2146,0,0,0,0,3,2146,0,0
AND,0,0,0,2,5,1,2,1,583,0,0,0,0,1,583,0,0
OR,0,0,0,2,5,1,2,1,1060,0,0,0,0,1,1060,0,0
AND,1,0,0,2,5,1,2,1,478,0,0,0,0,1,478,0,0
OR,1,0,0,2,5,1,2,1,1353,0,0,0,0,1,1353,0,0
AND,1,1,0,2,5,1,2,31,10698,0,0,0,0,31,10698,0,0
OR,1,1,0,2,5,1,2,143,143632,0,0,0,0,143,143632,0,0
OR,0,0,2,2,5,1,2,1,1017,0,0,0,0,1,1017,0,0
OR,1,0,2,2,5,1,2,4,3684,0,0,0,0,4,3684,0,0
OR,1,1,2,2,5,1,2,7,3195,0,0,0,0,7,3195,0,0
OR,0,0,3,2,5,1,2,1,7775,1,7775,0,0,0,0,0,0
OR,1,0,3,2,5,1,2,4,2640,0,0,0,0,4,2640,0,0
AND,0,0,0,3,5,1,2,3,2139,0,0,0,0,3,2139,0,0
OR,0,0,0,3,5,1,2,1,1252,0,0,0,0,1,1252,0,0
AND,1,0,0,3,5,1,2,2,4437,0,0,0,0,2,4437,0,0
OR,1,0,0,3,5,1,2,1,949,0,0,0,0,1,949,0,0
AND,1,1,0,3,5,1,2,43,19438,0,0,0,0,43,19438,0,0
OR,1,1,0,3,5,1,2,96,82068,0,0,0,0,96,82068,0,0
OR,1,0,1,3,5,1,2,2,5798,0,0,0,0,2,5798,0,0
OR,0,0,3,3,5,1,2,1,853,0,0,0,0,1,853,0,0
OR,1,0,3,3,5,1,2,15,11617,2,4659,0,0,13,6958,0,0
OR,1,1,3,3,5,1,2,35,20234,0,0,0,0,35,20234,0,0
OR,0,0,4,3,5,1,2,4,2517,0,0,0,0,4,2517,0,0
OR,1,0,4,3,5,1,2,4,2725,0,0,0,0,4,2725,0,0
AND,0,0,0,4,5,1,2,7,7545,0,0,0,0,7,7545,0,0
AND,1,0,0,4,5,1,2,3,3298,0,0,0,0,3,3298,0,0
AND,1,1,0,4,5,1,2,221,66847,1,182,0,0,220,66665,0,0
OR,1,1,0,4,5,1,2,40,32225,0,0,0,0,40,32225,0,0
OR,0,0,1,4,5,1,2,1,727,0,0,0,0,1,727,0,0
OR,1,0,1,4,5,1,2,3,2959,0,0,0,0,3,2959,0,0
AND,1,1,1,4,5,1,2,1,20,0,0,0,0,1,20,0,0
OR,1,1,1,4,5,1,2,61,64885,0,0,0,0,61,64885,0,0
OR,1,0,2,4,5,1,2,1,846,0,0,0,0,1,846,0,0
OR,1,1,2,4,5,1,2,2,835,0,0,0,0,2,835,0,0
OR,1,0,3,4,5,1,2,54,52705,0,0,0,0,54,52705,0,0
OR,1,1,3,4,5,1,2,21,19322,0,0,0,0,21,19322,0,0
OR,0,0,4,4,5,1,2,4,2126,0,0,0,0,4,2126,0,0
OR,1,0,4,4,5,1,2,524,487466,9,25005,0,0,515,462461,0,0
OR,1,1,4,4,5,1,2,142,105127,3,20178,0,0,139,84949,0,0
AND,0,0,0,5,5,1,2,1,1741,0,0,0,0,1,1741,0,0
AND,1,1,0,5,5,1,2,20,28078,0,0,0,0,20,28078,0,0
AND,1,1,1,5,5,1,2,29,37725,0,0,0,0,29,37725,0,0
AND,1,0,2,5,5,1,2,5,3175,0,0,0,0,5,3175,0,0
OR,1,0,2,5,5,1,2,1,1435,0,0,0,0,1,1435,0,0
AND,1,1,2,5,5,1,2,89,8762,0,0,0,0,89,8762,0,0
OR,1,1,2,5,5,1,2,3,2527,0,0,0,0,3,2527,0,0
OR,1,0,3,5,5,1,2,2,1510,0,0,0,0,2,1510,0,0
AND,1,1,3,5,5,1,2,7,413,1,3,0,0,6,410,0,0
OR,1,1,3,5,5,1,2,1,346,0,0,0,0,1,346,0,0
OR,0,0,4,5,5,1,2,2,1440,0,0,0,0,2,1440,0,0
OR,1,0,4,5,5,1,2,689,681435,5,31523,0,0,684,649912,0,0
AND,1,1,4,5,5,1,2,1,931,0,0,0,0,1,931,0,0
OR,1,1,4,5,5,1,2,253,290982,2,932,0,0,251,290050,0,0
AND,0,0,5,5,5,1,2,22,7045,0,0,0,0,22,7045,0,0
OR,0,0,5,5,5,1,2,1,367,0,0,0,0,1,367,0,0
AND,1,0,5,5,5,1,2,3203,717986,33,124987,0,0,3170,592999,0,0
OR,1,0,5,5,5,1,2,407,331014,2,1705,0,0,405,329309,0,0
OR,1,1,0,0,0,2,2,38,22100,0,0,0,0,38,22100,0,0
OR,1,1,0,1,0,2,2,3,923,0,0,0,0,3,923,0,0
OR,1,1,1,1,0,2,2,7,2788,0,0,0,0,7,2788,0,0
OR,1,1,1,2,0,2,2,1,166,0,0,0,0,1,166,0,0
OR,1,1,2,2,0,2,2,12,3422,0,0,0,0,12,3422,0,0
OR,1,1,1,3,0,2,2,2,1285,0,0,0,0,2,1285,0,0
OR,1,1,2,3,0,2,2,6,1918,0,0,0,0,5,1662,1,256
OR,1,1,3,3,0,2,2,6,3524,0,0,0,0,6,3524,0,0
OR,1,1,2,4,0,2,2,3,1367,0,0,0,0,3,1367,0,0
OR,1,1,3,4,0,2,2,26,12350,0,0,0,0,26,12350,0,0
